id,title,serial,manufacturer_name,frame_model,year,frame_colors,stolen,stolen_location,date_stolen
14305,2012 Unknown,absent,Unknown,,2012,['Black'],True,"San Francisco,CA,94110",1355205600
13106,Gary Fisher Wahoo,T BI 0415 CBOE 3856,Gary Fisher,Wahoo,,['Blue'],True,"San Mateo,CA,94401",1355032800
14325,2012 Fuji Roubaix,ICFJ11I16356,Fuji,Roubaix,2012,['White'],True,"San Francisco,CA,94107",1354773600
22544,2011 Leader Bikes 725,absent,Leader Bikes,725,2011,['Teal'],True,"San Francisco,CA,94109",1354600800
13104,2006 Specialized Langster,absent,Specialized,Langster,2006,"['Black', 'Green']",True,"San Francisco,CA,94122",1354600800
19442,2012 Specialized sirrus sport,WSBC602119163G,Specialized,sirrus sport,2012,"['Black', 'White']",True,"San Francisco,CA,94110",1354514400
19243,2012 Specialized sirrus sport,WSBC602119163G,Specialized,sirrus sport,2012,['White'],True,"San Francisco,CA,94110",1354514400
19939,2008 Specialized Langster,WUD70509948B,Specialized,Langster,2008,['Green'],True,"San Francisco,CA,94108",1354428000
12993,2010 WorkCycles Fr8 Luxe,TONA9B0064,WorkCycles,Fr8 Luxe,2010,['Black'],True,"San Francisco,CA,94103",1354255200
16362,2012 Vilano,absent,Vilano,,2012,['Black'],True,"Berkeley,CA,94720",1353996000
19189,2011 Trek 7.1 FX,absent,Trek,7.1 FX,2011,['Silver or Gray'],True,"Oakland,CA,94609",1353996000
14073,2006 Gary Fisher Wahoo,WTU30C0029A,Gary Fisher,Wahoo,2006,['Red'],True,"San Francisco,CA,94103",1353996000
9482,2012 Trek Madone,WTU124MC292G,Trek,Madone,2012,"['Blue', 'White']",True,"San Francisco,CA,94111",1353996000
19175,Huffy hybrid,absent,Huffy,hybrid,,['Teal'],True,"Oakland,CA,94610",1353909600
19160,2010 Jamis Aurora Elite,WE0700107,Jamis,Aurora Elite,2010,['Blue'],True,"San Francisco,CA,94117",1353823200
16256,2008 Jamis Nova Pro,WK9E00365,Jamis,Nova Pro,2008,"['Green', 'White', 'Black']",True,"Alameda,CA,94501",1353736800
13980,2007 Specialized Rockhopper,P7BA31477,Specialized,Rockhopper,2007,['Blue'],True,"Emeryville,CA,94608",1353736800
12915,2007 Specialized Crossroads XC,P5FT10078,Specialized,Crossroads XC,2007,['Silver or Gray'],True,"Emeryville,CA,94608",1353736800
13986,Giant Dash,F/N: GQ9G6552,Giant,Dash,,['Yellow or Gold'],True,"San Francisco,CA,94117",1353736800
19161,2006 Trek 4900 D,C36D4820,Trek,4900 D,2006,['Silver or Gray'],True,"San Francisco,CA,94117",1353564000
22184,2009 Giant TCR Alliance,GR823437,Giant,TCR Alliance,2009,"['Black', 'White']",True,"San Francisco,CA,94114",1353391200
16426,2009 Giant TCR Alliance,GR823437,Giant,TCR Alliance,2009,"['Black', 'White']",True,"San Francisco,CA,94114",1353391200
15662,2007 Bike Friday new world tourist,19605,Bike Friday,new world tourist,2007,['Green'],True,"San Francisco,CA,94103",1353304800
12781,2012 Specialized Tricross,WSBC602058273G,Specialized,Tricross,2012,['Silver or Gray'],True,"San Francisco,CA,94117",1353132000
19003,2013 Marin Bikes Muirwoods,FA13624DEE004,Marin Bikes,Muirwoods,2013,['Black'],True,"San Francisco,CA,94103",1353045600
12744,Univega,absent,Univega,,,['Pink'],True,"Berkeley,CA,94704",1352872800
12739,Specialized HARD ROCK,absent,Specialized,HARD ROCK,,['Blue'],True,"Berkeley,CA,94704",1352872800
7611,2006 Diamondback Century,0510027050,Diamondback,Century,2006,['Black'],True,"San Francisco,CA,94122",1352786400
13861,2012 All City Space Horse,M11126485,All City,Space Horse,2012,['Orange'],True,"San Anselmo,CA,94960",1352700000
19165,2012 Felt Z6,F204D0718,Felt,Z6,2012,"['Black', 'White']",True,"Berkeley,CA,94705",1352613600
12664,2000 Bianchi 1885 Unoottoottociniqueque,absent,Bianchi,1885 Unoottoottociniqueque,2000,"['Black', 'Blue']",True,"San Francisco,CA,94122",1352527200
12773,1988 Panasonic DX2000,absent,Panasonic,DX2000,1988,['Yellow or Gold'],True,"San Francisco,CA,94115",1352527200
12646,Klein Bikes Stage Comp,absent,Klein Bikes,Stage Comp,,['Blue'],True,"San Francisco,CA,94103",1352527200
13673,2002 Bianchi San Remo,absent,Bianchi,San Remo,2002,"['Blue', 'White', 'Teal']",True,"San Francisco,CA,94107",1352440800
13699,Trek 1000,absent,Trek,1000,,['Black'],True,"San Francisco,CA,94110",1352440800
15873,2005 Trek 2100,absent,Trek,2100,2005,"['Red', 'White']",True,"Oakland,CA,94607",1352440800
33173,2006 Bianchi San Jose,H7AR08245,Bianchi,San Jose,2006,['Green'],True,"Oakland,94606",1352354400
19006,Fuji Absolute 3,absent,Fuji,Absolute 3,,['Black'],True,"San Francisco,CA,94102",1352181600
12815,2009 Scattante Americano,absent,Scattante,Americano,2009,['Blue'],True,"San Francisco,CA,94114",1352181600
13611,1995 Waterford,600AKWB95134,Waterford,,1995,['Blue'],True,"San Francisco,CA,94122",1352181600
13681,2012 Schwinn Tourist,absent,Schwinn,Tourist,2012,['Red'],True,"Berkeley,CA,94703",1352181600
15822,2006 Bianchi Volpe,4-CB13858,Bianchi,Volpe,2006,['Green'],True,"San Francisco,CA,94114",1352095200
13609,2009 Fuji Newest,absent,Fuji,Newest,2009,['Blue'],True,"San Francisco,CA,94110",1351922400
23274,2008 Bike Friday new world tourist,absent,Bike Friday,new world tourist,2008,['Green'],True,"San Francisco,CA,94103",1351922400
13569,2005 Yuba Mundo,absent,Yuba,Mundo,2005,['Green'],True,"Oakland,CA,94608",1351749600
12456,2006 Giant Boulder,C66K6806,Giant,Boulder,2006,['Red'],True,"San Francisco,CA,94110",1351749600
12725,2012 Surly Long Haul Trucker Deluxe,absent,Surly,Long Haul Trucker Deluxe,2012,['Blue'],True,"San Francisco,CA,94114",1351749600
15541,2012 Cannondale Synapse Sora,QM69695,Cannondale,Synapse Sora,2012,"['White', 'Blue']",True,"Oakland,CA,94618",1351576800
21885,2009 Specialized Myka,q9dc30072,Specialized,Myka,2009,"['Blue', 'White']",True,"Alameda,CA,94501",1351576800
18831,Specialized Epic,absent,Specialized,Epic,,['Orange'],True,"San Francisco,CA,94118",1351490400
13655,2004 Breezer Villager,absent,Breezer,Villager,2004,['Blue'],True,"Oakland,CA,94609",1351317600
12472,Ideal Bikes,WAZ122886A,Ideal Bikes,,,['Black'],True,"San Francisco,CA,94110",1351317600
23260,Guylaine Voyager,97221,Guylaine,Voyager,,['Black'],True,"San Francisco,CA,94110",1351317600
12343,Trek 820,absent,Trek,820,,"['White', 'Red']",True,"San Francisco,CA,94110",1351317600
13499,2008 Specialized Stumpjumper,absent,Specialized,Stumpjumper,2008,"['Black', 'Red']",True,"San Francisco,CA,94103",1351231200
21833,2008 SE Bikes A3 08 Draft,ICF8B27713,SE Bikes,A3 08 Draft,2008,['Blue'],True,"San Francisco,CA,94103",1351144800
12341,2006 Giant OCR C3,GL5B977,Giant,OCR C3,2006,['Red'],True,"San Francisco,CA,94107",1351058400
18602,2010 Novara Randonne,absent,Novara,Randonne,2010,['Green'],True,"Berkeley,CA,94720",1351058400
13505,Bianchi Boardwalk,absent,Bianchi,Boardwalk,,"['Blue', 'Green']",True,"San Francisco,CA,94107",1351058400
13438,2007 Marin Bikes Muirwoods,absent,Marin Bikes,Muirwoods,2007,['Black'],True,"San Francisco,CA,94121",1350972000
18554,1992 Serotta colorado legend,absent,Serotta,colorado legend,1992,['Purple'],True,"San Francisco,CA,94114",1350972000
12305,2007 SCOTT CR1,absent,SCOTT,CR1,2007,['Black'],True,"San Francisco,CA,94121",1350972000
21794,2013 Novara Big Buzz,u124k28829,Novara,Big Buzz,2013,['Black'],True,"San Francisco,CA,94115",1350885600
15429,2007 Schwinn Mesa,absent,Schwinn,Mesa,2007,['Blue'],True,"San Francisco,CA,94107",1350885600
12286,70 Peugeot UO-8 Mixte,absent,Peugeot,UO-8 Mixte,70,['Blue'],True,"San,CA,94122",1350799200
13371,2003 Cannondale RT3000 Tandem,absent,Cannondale,RT3000 Tandem,2003,"['Blue', 'White']",True,"Berkeley,CA,94702",1350626400
12554,2007 Trek Madone 4.7,absent,Trek,Madone 4.7,2007,"['White', 'Black']",True,"San Francisco,CA,94123",1350626400
13532,2012 PUBLIC bikes C8,absent,PUBLIC bikes,C8,2012,['Blue'],True,"San Francisco,CA,94108",1350626400
23054,2012 Specialized Vita,WSBC602017749H,Specialized,Vita,2012,['White'],True,"San Francisco,CA,94114",1350367200
12258,2011 Soma Double-Cross,TSFAJ00973,Soma,Double-Cross,2011,['Purple'],True,"San Francisco,CA,94122",1350280800
13475,2005 Bianchi Milano,absent,Bianchi,Milano,2005,"['Red', 'Blue']",True,"Oakland,CA,94607",1350280800
12261,2008 Trek 7.2 FX,WTU045C0435B,Trek,7.2 FX,2008,['Silver or Gray'],True,"Oakland,CA,94607",1350280800
15749,2012 Specialized Venge Pro,absent,Specialized,Venge Pro,2012,"['White', 'Black']",True,"Pacifica,CA,94044",1350280800
13294,1994 Specialized Sirrus,absent,Specialized,Sirrus,1994,['Black'],True,"El Cerrito,CA,94530",1350280800
13270,Soma,9008595,Soma,,,['Black'],True,"San Francisco,CA,94123",1350108000
12327,2001 Kronan Woman's,FM813,Kronan,Woman's,2001,['Green'],True,"Oakland,CA,94607",1350108000
15174,1998 Raleigh R700,absent,Raleigh,R700,1998,"['Purple', 'Green']",True,"San Francisco,CA,94115",1350108000
13234,2012 Trek 7.3 FX,WTU109C0300G,Trek,7.3 FX,2012,['Silver or Gray'],True,"San Francisco,CA,94110",1350021600
15078,2001 Bianchi Pista,absent,Bianchi,Pista,2001,['Black'],True,"San Francisco,CA,94124",1349935200
13215,2005 Specialized Allez Sport,P4DL10790,Specialized,Allez Sport,2005,['Black'],True,"San Francisco,CA,94110",1349848800
18170,2006 Felt F75,absent,Felt,F75,2006,"['Black', 'Yellow or Gold']",True,"Redwood City,CA,94065",1349762400
13199,2011 Scattante SCA R-330,376720,Scattante,SCA R-330,2011,['Black'],True,"San Francisco,CA,94133",1349762400
13092,2002 Gary Fisher Hoo Koo E Koo,WW0232371,Gary Fisher,Hoo Koo E Koo,2002,"['Blue', 'Black']",True,"Berkeley,CA,94709",1349330400
12113,2007 Bianchi Boardwalk,H6E63488B,Bianchi,Boardwalk,2007,['Red'],True,"San Francisco,CA,94103",1349157600
12094,2002 Marin Bikes Coast Trail,C103ESD016,Marin Bikes,Coast Trail,2002,['Silver or Gray'],True,"Berkeley,CA,94703",1348898400
12339,2010 Cannondale CAAD8 S6,VM07887,Cannondale,CAAD8 S6,2010,['Red'],True,"Berkeley,CA,94704",1348725600
14566,2012 Trek Marlin,WTU172P0190G,Trek,Marlin,2012,['Green'],True,"San Francisco,CA,94111",1348639200
12238,2002 Bianchi brava,H2T09240,Bianchi,brava,2002,['Black'],True,"San Francisco,CA,94110",1348552800
12078,2006 Trek 1000T,C75AS050,Trek,1000T,2006,['Orange'],True,"San Francisco,CA,94122",1348380000
12851,2012 Trek Marlin,WTU283C0602H,Trek,Marlin,2012,['White'],True,"San Francisco,CA,94111",1348293600
17721,2002 Steelman Eurocross,absent,Steelman,Eurocross,2002,['Red'],True,"San Francisco,CA,94110",1348293600
12812,2012 Diamondback Overdrive,U11YK15826,Diamondback,Overdrive,2012,['Black'],True,"San Francisco,CA,94109",1348120800
12684,2011 Diamondback Outlook,absent,Diamondback,Outlook,2011,"['Black', 'Red']",True,"Berkeley,CA,94710",1348034400
14404,2012 Schwinn Mountain bike,absent,Schwinn,Mountain bike,2012,"['White', 'Purple']",True,"Oakland,CA,94606",1348034400
11942,2012 Fuji Newest 3.0,00400017660479,Fuji,Newest 3.0,2012,"['Black', 'Red']",True,"San Francisco,CA,94132",1348034400
21369,Diamondback WoodWind,absent,Diamondback,WoodWind,,['Blue'],True,"Berkeley,CA,94710",1348034400
12661,2010 Trek WSD 7200 16LL,wtu355c1025d,Trek,WSD 7200 16LL,2010,['Purple'],True,"San Francisco,CA,94111",1347948000
12274,1995 Gary Fisher Aquila,1354929,Gary Fisher,Aquila,1995,['Green'],True,"San Francisco,CA,94118",1347775200
11885,2012 Jamis Nova Pro,WR2F00090,Jamis,Nova Pro,2012,"['Red', 'White']",True,"San Francisco,CA,94115",1347775200
11861,2004 Litespeed Palio,absent,Litespeed,Palio,2004,['Silver or Gray'],True,"San Francisco,CA,94118",1347516000
17930,2012 Nishiki Montour,DK11120860,Nishiki,Montour,2012,['Black'],True,"San Francisco,CA,94121",1347256800
9666,Jamis Quest,WE7I00508,Jamis,Quest,,"['Red', 'White']",True,"San Francisco,CA,94109",1347170400
11825,Trek 1000 (I believe),absent,Trek,1000 (I believe),,['Black'],True,"San Francisco,CA,94103",1347084000
11830,2012 Cannondale Quick 4,RM40614,Cannondale,Quick 4,2012,['Silver or Gray'],True,"San Francisco,CA,94107",1346911200
15862,1971 Schwinn Suburban,EGO26771,Schwinn,Suburban,1971,['Red'],True,"Berkeley,CA,94703",1346911200
26009,2007 Trek 1200,absent,Trek,1200,2007,['Black'],True,"San Francisco,CA,94115",1346738400
22950,2006 LeMond Racing Cycles Tourmalet,WTU212SM0270A,LeMond Racing Cycles,Tourmalet,2006,['Silver or Gray'],True,"San Francisco,CA,94110",1346652000
25012,2006 LeMond Racing Cycles Tourmalet,WTU212SM0270A,LeMond Racing Cycles,Tourmalet,2006,['Silver or Gray'],True,"San Francisco,CA,94110",1346652000
25002,2013 Specialized Hard Rock,WSBC606013165H,Specialized,Hard Rock,2013,"['Red', 'White']",True,"Oakland,CA,94610",1346652000
12379,2008 Fuji Team,absent,Fuji,Team,2008,"['Black', 'White', 'Blue']",True,"San Francisco,CA,94110",1346652000
12406,2005 Cannondale Scalpel,P073979,Cannondale,Scalpel,2005,['Red'],True,"San Francsico,CA,94110",1346479200
9577,2001 Trek 4300,C21B6427,Trek,4300,2001,['Red'],True,"San Francisco,CA,94117",1346392800
26000,2009 SE Bikes 09 draft lite single speed,ICSE8G03228,SE Bikes,09 draft lite single speed,2009,['Red'],True,"San Francisco,CA,94117",1346392800
25647,2010 Specialized Globe Vienna 2,P9CCE0504,Specialized,Globe Vienna 2,2010,['Blue'],True,"San Francisco,CA,94103",1346220000
25998,20 Cannondale Bad Boy,N228502,Cannondale,Bad Boy,20,['Black'],True,"San Francisco,CA,94117",1346220000
25997,2011 Jamis Satellite Sport,uo7uo4781,Jamis,Satellite Sport,2011,"['Blue', 'White']",True,"San Francisco,CA,94110",1346220000
14146,2010 Specialized Sequoia Elite,T10546 P62,Specialized,Sequoia Elite,2010,['Blue'],True,"San Francisco,CA,94117",1346047200
25483,1996 Raleigh M20,U51K47503,Raleigh,M20,1996,"['Black', 'Blue']",True,"San Francisco,CA,94103",1345874400
25540,2010 Dahon LXA472,500019244348,Dahon,LXA472,2010,['Black'],True,"San Francisco,CA,94103",1345701600
24812,2008 Raleigh Sport,0700076713,Raleigh,Sport,2008,"['Yellow or Gold', 'Black']",True,"San Francisco,CA,94115",1345615200
25634,1995 Cannondale F400,absent,Cannondale,F400,1995,"['Black', 'Yellow or Gold']",True,"San Francisco,CA,94110",1345615200
24804,1988 Schwinn Circuit,J637461,Schwinn,Circuit,1988,['Red'],True,"San Francisco,CA,94110",1345528800
25458,2012 Specialized Stumpjumper Carbon Evo,WSBC604106312G-2359599,Specialized,Stumpjumper Carbon Evo,2012,['Black'],True,"San Francisco,CA,94123",1345528800
26829,2011 Giant Escape II,C4D6138,Giant,Escape II,2011,"['Black', 'White']",True,"Alameda,CA,94501",1345528800
14277,2008 Fuji Nevada 5.0,icf8a33761,Fuji,Nevada 5.0,2008,['Black'],True,"San Francisco,CA,94103",1345356000
26746,2011 Fuji Roubaix 1.0,SICFU12H05712,Fuji,Roubaix 1.0,2011,['Red'],True,"Walnut Creek,CA,94595",1345356000
26755,2008 Fuji Nevada 5.0,absent,Fuji,Nevada 5.0,2008,['Black'],True,"San Francisco,CA,94103",1345356000
24756,2004 Cannondale Chase,absent,Cannondale,Chase,2004,['Black'],True,"San Francisco,CA,94133",1345356000
25450,2009 Specialized MYKA FSR Comp,m8ek18020 MYK17737473L,Specialized,MYKA FSR Comp,2009,['Teal'],True,"San Francisco,CA,94133",1345356000
24702,2011 Parlee Z5 SL,PCZ10K53T39590108,Parlee,Z5 SL,2011,['Black'],True,"San Francisco,CA,94110",1345096800
25434,2011 Soma Double Cross,absent,Soma,Double Cross,2011,['Black'],True,"San Francisco,CA,94110",1345010400
24653,2010 Specialized Tarmac,WUD094005234E,Specialized,Tarmac,2010,['Silver or Gray'],True,"San Francisco,CA,94118",1344924000
73927,2010 Specialized Tarmac Comp Double,WUD094005234E,Specialized,Tarmac Comp Double,2010,['Silver or Gray'],True,"San Francisco,94118",1344751200
26464,2008 Specialized Langster London,absent,Specialized,Langster London,2008,"['White', 'Red', 'Blue']",True,"San Francisco,CA,94117",1344751200
24802,2008 Kona Dew Plus,I040801912,Kona,Dew Plus,2008,['Green'],True,"San Francisco,CA,94118",1344664800
24562,Raleigh Detour 3.5,U124K10426,Raleigh,Detour 3.5,,['Red'],True,"Berkeley,CA,94702",1344319200
24570,2011 Trek 1.1c 52 Carerra,WTU049C0068E,Trek,1.1c 52 Carerra,2011,['Blue'],True,"San Francisco,CA,94110",1344319200
25389,2011 GT Bicycles avalanche 3.0,snmng11g80105,GT Bicycles,avalanche 3.0,2011,['Black'],True,"Walnutcreek,CA,94597",1344319200
24579,2011 Specialized myka,wsbc603038867f,Specialized,myka,2011,"['Green', 'Yellow or Gold']",True,"Walnutcreek,CA,94597",1344319200
25370,2010 Leader Bikes lugged custom steel frame,absent,Leader Bikes,lugged custom steel frame,2010,"['White', 'Pink']",True,"San Francisco,CA,94110",1344232800
26672,2010 SCOTT Contessa,G20G8599,SCOTT,Contessa,2010,['White'],True,"San Francisco,CA,94015",1344060000
25371,2010 Wilier Cento UNO,CMX0901911,Wilier,Cento UNO,2010,['Black'],True,"San Rafael,CA,94902",1344060000
25360,2011 Marin Bikes Stelvio 105,FA11420FQ3050,Marin Bikes,Stelvio 105,2011,"['Black', 'White', 'Red']",True,"San Francisco,CA,94104",1343973600
24615,2008 Haro flightline,absent,Haro,flightline,2008,"['Red', 'Orange']",True,"San Francisco,CA,94132",1343973600
25611,2010 Specialized Tarmac Elite,absent,Specialized,Tarmac Elite,2010,"['Black', 'White']",True,"San Francisco,CA,94115",1343887200
25920,2010 Dahon Speed D7,absent,Dahon,Speed D7,2010,['Blue'],True,"San Francisco,CA,94103",1343887200
26643,2010 Cervélo S1,absent,Cervélo,S1,2010,"['Black', 'Red']",True,"San Francisco,CA,94109",1343887200
24637,2012 Motobecane Mirage,absent,Motobecane,Mirage,2012,['Green'],True,"San Francisco,CA,94110",1343887200
25347,2012 Raleigh Detour 4.5,U0YK08433,Raleigh,Detour 4.5,2012,['White'],True,"San Francisco,CA,94015",1343714400
24419,2011 Felt Z100,SIDT06155,Felt,Z100,2011,['Blue'],True,"San Francisco,CA,94114",1343628000
24880,2008 Trek 1.2,WTU031C0255C,Trek,1.2,2008,['Black'],True,"San Francisco,CA,94117",1343628000
24404,2012 Trek 3500,1032u025,Trek,3500,2012,"['Black', 'Green']",True,"San Francisco,CA,94155",1343455200
25592,2010 Fuji Absolute,(S) ICFJ11K01319,Fuji,Absolute,2010,['Red'],True,"Oakland,CA,94607",1343455200
25921,2009 Giant OCR1,GZ504356,Giant,OCR1,2009,['Purple'],True,"San Francisco,CA,94112",1343368800
19507,2009 Specialized Allez Elite,absent,Specialized,Allez Elite,2009,['Red'],True,"San Francisco,CA,94107",1343282400
25587,2012 Trek 7.2,absent,Trek,7.2,2012,['Blue'],True,"San Francisco,CA,94103",1343196000
24359,KHS Bicycles 351,absent,KHS Bicycles,351,,['Blue'],True,"San Francisco,CA,94122",1343109600
25177,2006 Bianchi San Jose,absent,Bianchi,San Jose,2006,['Blue'],True,"San Francisco,CA,94102",1343023200
25584,2009 Jamis Allegro 1.0,U8YK53211,Jamis,Allegro 1.0,2009,['Black'],True,"San Francisco,CA,94115",1343023200
24305,2010 Jamis Satellite Sport,U02U10918,Jamis,Satellite Sport,2010,"['Black', 'White']",True,"San Francisco,CA,94012",1343023200
25121,2011 Bianchi Volpe,CX0306450F,Bianchi,Volpe,2011,['Brown'],True,"Oakland,CA,94618",1342677600
24312,1996 Yeti AS3,absent,Yeti,AS3,1996,"['Yellow or Gold', 'Red']",True,"San Francisco,CA,94103",1342677600
25074,2008 Specialized Hard Rock Comp Disc,P7LAI0548,Specialized,Hard Rock  Comp Disc,2008,['Black'],True,"Benicia,CA,94510",1342504800
25873,2012 Trek 7.2 FX,WTF052c29576,Trek,7.2 FX,2012,['Black'],True,"San Francisco,CA,94123",1342332000
24293,2012 SCOTT CR1 Team,STR08D25611033412,SCOTT,CR1 Team,2012,"['White', 'Black']",True,"Brisbane,CA,94005",1342245600
25867,2010 Electra Townie 8D,ELW0D08220,Electra,Townie 8D,2010,['Blue'],True,"Oakland,CA,94607",1342159200
34119,1991 Trek 790,absent,Trek,790,1991,['Blue'],True,"Oakland,CA,94612",1342159200
25872,Torker Boardwalk,absent,Torker,Boardwalk,,"['Blue', 'White']",True,"Oakland,CA,94607",1342159200
26920,2008 Novara Fusion,absent,Novara,Fusion,2008,['Green'],True,"Oakland,CA,94607",1342159200
25050,2011 Marin Bikes Bear Valley,CA11241HSC127,Marin Bikes,Bear Valley,2011,['White'],True,"San Francisco,CA,94111",1342159200
25025,2010 Scattante 330,icfj10f01087,Scattante,330,2010,['Black'],True,"San Francisco,CA,94117",1342072800
25567,2011 Cannondale womens quick 4,mm02628,Cannondale,womens quick 4,2011,['Silver or Gray'],True,"Alameda,CA,94501",1341727200
24990,2010 Diamondback vital 3,SGP09E008896,Diamondback,vital 3,2010,['Green'],True,"Foster City,CA,94404",1341727200
25849,2012 Giant Suede,C22s4810,Giant,Suede,2012,['Silver or Gray'],True,"S An Francisco,CA,94133",1341554400
25096,2006 Giant Rainier,GE679147,Giant,Rainier,2006,['Silver or Gray'],True,"San Francisco,CA,94122",1341468000
15674,2008 Masi speciale commuter,c71207709,Masi,speciale commuter,2008,['Orange'],True,"Albany,CA,94706",1341381600
25995,2010 Specialized Era,M9LK66716,Specialized,Era,2010,['White'],True,"San Francisco,CA,94102",1341381600
5969,2006 Trek 1200,C15BT090,Trek,1200,2006,"['Black', 'White']",True,"San Francisco,CA,94122",1341381600
25093,1999 Raleigh M40,absent,Raleigh,M40,1999,['Silver or Gray'],True,"San Francisco,CA,94131",1341208800
24827,2002 Klein Bikes Quantam Pro,CH0007098,Klein Bikes,Quantam Pro,2002,"['Red', 'Orange', 'Yellow or Gold']",True,"San Francisco,CA,94105",1341208800
94721,2009 Trek 2.1 WSD,WTU037G0661D,Trek,2.1 WSD,2009,['Orange'],True,"Burlingame,CA,94010",1341036000
24798,2009 Surly 1X1,absent,Surly,1X1,2009,['Orange'],True,"San Francisco,CA,94103",1341036000
94697,2011 Specialized Tarmac SL3 Pro Frameset,STAV310X0283,Specialized,Tarmac SL3 Pro Frameset,2011,['Black'],True,"Burlingame,CA,94010",1341036000
24790,Schwinn Voyager,absent,Schwinn,Voyager,,['Green'],True,"Corte Madera,CA,94925",1340949600
24792,2010 Nicaea,absent,Nicaea,,2010,['White'],True,"San Francisco,CA,94123",1340949600
24018,Univega Viva Sport,absent,Univega,Viva Sport,,['Blue'],True,"San Francisco,CA,94107",1340863200
23994,GMC Denali,absent,GMC,Denali,,"['Yellow or Gold', 'Black']",True,"San Francisco,CA,94112",1340776800
26901,2012 Soma Saga,SFBE00653,Soma,Saga,2012,['Purple'],True,"San Francisco,CA,94014",1340604000
24180,1998 Bianchi Volpe,absent,Bianchi,Volpe,1998,['Blue'],True,"Berkeley,CA,94705",1340604000
25813,1996 GT Bicycles LTS-3,absent,GT Bicycles,LTS-3,1996,['Black'],True,"San Francisco,CA,94133",1340604000
24639,2006 Trek Pilot 2.1 WSD,WTU172S10541B,Trek,Pilot 2.1 WSD,2006,"['Black', 'Purple']",True,"Oakland,CA,94602",1340517600
25838,1998 Schwinn Classic Cruiser,TY80704171,Schwinn,Classic Cruiser,1998,"['Black', 'White']",True,"Mill Valley,CA,94941",1340344800
24618,2011 Jamis Beatnik,413405966,Jamis,Beatnik,2011,['White'],True,"San Francisco,CA,94117",1340344800
26885,1986 Bridgestone T-700,absent,Bridgestone,T-700,1986,['Red'],True,"San Francisco,CA,94103",1340258400
25795,Raleigh AT20,absent,Raleigh,AT20,,['Orange'],True,"Berkeley,CA,94704",1340085600
26880,2009 Raleigh Sport,U92Y30631,Raleigh,Sport,2009,['Black'],True,"San Mateo,CA,94403",1339999200
25788,2006 Giant TCR2,GW562665,Giant,TCR2,2006,['Black'],True,"San Francisco,CA,94131",1339740000
23880,2011 Fuji Finest 3.0,idpe11h00905,Fuji,Finest 3.0,2011,"['Blue', 'White']",True,"San Francisco,CA,94112",1339740000
23884,2010 Specialized Vienna 2,P9DCMO151,Specialized,Vienna 2,2010,['Blue'],True,"San Francisco,CA,94111",1339740000
24483,1985 Specialized Rockhopper,absent,Specialized,Rockhopper,1985,['Blue'],True,"Berkeley,CA,94705",1339653600
23852,2012 Giant revel 2,c81f7638,Giant,revel 2,2012,['Black'],True,"Alameda,CA,94501",1339653600
25786,1978 Schwinn LeTour,absent,Schwinn,LeTour,1978,['Blue'],True,"Hayward,CA,94541",1339567200
25551,2012 Trek 8.4 DS,WTU339C0613H,Trek,8.4 DS,2012,"['White', 'Blue']",True,"Foster City,CA,94404",1339480800
24518,2010 Felt Brougham,soat 00632,Felt,Brougham,2010,['White'],True,"San Francisco,CA,94103",1339221600
26860,2010 Schwinn Cream 1-Speed Women\\'s,SNIDC09L8000,Schwinn,Cream 1-Speed Women\\'s,2010,['White'],True,"Oakland,CA,94609",1339221600
26508,2005 Trek 3000 series,absent,Trek,3000 series,2005,['Orange'],True,"San Francisco,CA,94102",1339135200
25547,2002 Cannondale Scalpel,absent,Cannondale,Scalpel,2002,['Silver or Gray'],True,"Corte Madera,CA,94925",1338962400
23803,2010 Cannondale CAAD9,U109363,Cannondale,CAAD9,2010,['Blue'],True,"San Francisco,CA,94109",1338962400
23765,2010 Specialized Tricross Comp,WUD092049896E,Specialized,Tricross Comp,2010,"['Black', 'Brown']",True,"San Francisco,CA,94110",1338703200
23743,2010 Santa Cruz Stigmata,absent,Santa Cruz,Stigmata,2010,['Brown'],True,"Oakland,CA,94611",1338530400
23724,1998 Cannondale Caad3,absent,Cannondale,Caad3,1998,['Yellow or Gold'],True,"San Francisco,CA,94110",1338530400
25771,1973 Peugeot Road bike,absent,Peugeot,Road bike,1973,['Blue'],True,"San,CA,94103",1338444000
23727,1973 Peugeot ROAD BIKE,absent,Peugeot,ROAD BIKE,1973,['Blue'],True,"San,CA,94103",1338444000
24281,2011 Specialized Roubaix Comp,absent,Specialized,Roubaix Comp,2011,"['Black', 'White']",True,"Berkeley,CA,94708",1338357600
26485,2010 Trek Portland,WTU336SZ4109D,Trek,Portland,2010,['Brown'],True,"Oakland,CA,94612",1338357600
24304,2010 SE Bikes draft,1cse10h0650,SE Bikes,draft,2010,['Black'],True,"San Francisco,CA,94109",1338357600
25765,2012 Specialized Epic Comp FSR 29er,WSBC601015214G,Specialized,Epic Comp FSR 29er,2012,['Black'],True,"Emeryville,CA,94608",1338184800
23703,Specialized TriCross,WSBC602329443F,Specialized,TriCross,,['Black'],True,"San Francisco,CA,94117",1338184800
24254,2012 Novara Pika,U124K21556,Novara,Pika,2012,['Blue'],True,"San Francisco,CA,94103",1338098400
23685,2010 Globe Carmel 700,P9DA30407,Globe,Carmel 700,2010,['Black'],True,"San Francisco,CA,94107",1338098400
